chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,poly_features,tonnetz,tempogram,fourier_tempogramrms,zero_crossing_rate,spectral_flatness,,genre
0.36887744,0.32357776,0.210365792,0.060636073,-8.8518505,1423.457919,1696.563233,2926.0259,21.66346307,0.164925719,0.040370504,0.255101123,(0.4444994-0.00011008603j),0.013990559,0.070118774,0.001232983,1
0.276538,0.30086926,0.206690131,0.5442781,-6.8714633,1358.850774,1516.240772,2667.719058,22.87439573,0.46315327,-0.013685317,0.213799853,(0.4993882+0.007844767j),0.04091151,0.073127009,0.000799121,1
0.21590139,0.34668994,0.216519081,0.12939642,-9.139973,2172.138293,1883.350066,4066.452982,25.98423663,0.247782346,-0.011146412,0.259996079,(0.57779276+0.0010656373j),0.023853252,0.151964605,0.001329669,1
0.23740521,0.3340074,0.218884976,0.47144547,-8.496044,1360.153923,1572.601835,2568.996067,20.44719578,0.440488942,-0.002004674,0.174042542,(0.5941271+0.0032602581j),0.037314754,0.072137985,0.002318176,1
0.30326563,0.4063777,0.2373618,0.24915363,-11.265481,822.2358298,1136.19224,1433.515127,19.38671321,0.279057685,0.017025726,0.154203235,(0.64654297-0.0086852675j),0.026806114,0.039443155,0.000275492,1
0.18113741,0.24793324,0.184024985,1.2712142,-6.809309,1807.889891,1439.107302,3073.011245,25.33143534,0.541485121,0.071271393,0.254807094,(0.50148517+0.0023058355j),0.08414982,0.130968134,0.000357401,1
0.3053317,0.37749574,0.238281321,1.09883,-6.7861333,1803.912154,1898.33293,3367.006915,20.99764791,0.950091367,0.038764167,0.171878705,(0.62994426+0.0011003255j),0.068754815,0.104019767,0.00938102,1
0.24686953,0.35370496,0.219957208,0.64534235,-9.151174,1559.019163,1578.775189,2922.728473,23.08483357,0.523976922,0.047394013,0.249914186,(0.5254578+0.011319262j),0.04165508,0.092193769,0.001134003,1
0.43790597,0.40746266,0.228957195,0.013551707,-14.455345,971.777391,1614.749295,1906.571121,16.92386419,0.054647568,0.024395799,0.305271097,(0.38545167-0.0012427414j),0.005276444,0.031533603,0.001339732,1
0.21499503,0.27841163,0.191238001,0.23724794,-9.945524,1360.643672,1441.243134,2387.72913,25.19818516,0.272973359,-0.006067881,0.25516656,(0.4537616+0.0013613164j),0.030625174,0.087765628,0.000324161,1
0.20718026,0.33402973,0.213370253,0.3189788,-15.18561,828.7510282,1325.474971,1013.675953,19.79894919,0.239917086,-0.016206523,0.13798068,(0.45229715+0.0077861035j),0.02924321,0.047507915,0.000251568,1
0.25229192,0.28993213,0.190171058,0.08181441,-15.378948,1181.340097,1411.881657,2032.722717,23.75133271,0.168718077,0.03042735,0.233202037,(0.47556007+0.0030105845j),0.017926151,0.071710125,0.000609171,1
0.24069259,0.24445404,0.177343123,0.23404573,-9.795736,901.6906629,1171.78364,1456.33899,23.43794436,0.279462701,0.072106481,0.29909025,(0.4312785-0.0023959058j),0.028414913,0.053432621,0.000189935,1
0.38781214,0.47730342,0.258382975,0.91452914,-6.1816487,2411.586618,2435.920257,4993.538147,18.19740618,0.782928527,-0.002268959,0.165220143,(0.65800655-0.0026320717j),0.055463303,0.1269316,0.02709285,1
0.24309504,0.27158904,0.181559954,0.12475703,-10.282837,950.2545384,1112.859725,1697.384297,23.25921814,0.210374949,0.075101039,0.265819407,(0.42558864-0.0018384657j),0.021491276,0.060757217,0.00024205,1
0.21664988,0.35504335,0.219598704,0.049256053,-12.507325,1371.280858,1562.114726,2619.689856,24.17447596,0.110121519,0.033112864,0.300271589,(0.45379546+0.0028646374j),0.011433251,0.075718714,0.000574586,1
0.25384057,0.35435453,0.216877618,0.0772965,-14.825271,1751.119563,1929.788782,3235.576104,20.52899204,0.188407129,0.026693319,0.177951808,(0.5950807-0.0044437624j),0.01678586,0.095229571,0.009630706,1
0.2192798,0.2694216,0.195201911,0.018977424,-14.675672,1054.545714,1455.644187,1947.064535,22.01352692,0.075794248,0.033872688,0.238651256,(0.49326473-0.00011665144j),0.008015459,0.047657458,0.000523515,1
0.2080797,0.31542757,0.206103023,0.9520083,-7.6207027,1397.437273,1574.496203,2616.034375,21.08460953,0.527692382,0.034118535,0.233727491,(0.5150234-0.0027681338j),0.05168052,0.07586297,0.001609257,1
0.23927686,0.3433331,0.216706358,0.10452226,-16.66172,1282.285639,1503.50333,2441.945172,22.20309786,0.133988251,-0.002238804,0.28549629,(0.49967155-0.004382963j),0.015999177,0.05940944,0.000873149,1
0.24572761,0.30762976,0.203580446,0.60326433,-11.094298,1278.513357,1311.796081,2233.158035,23.56545279,0.457543459,0.084548282,0.22767932,(0.50602263-0.003786158j),0.03892717,0.081732164,0.000548284,1
0.31206843,0.39346883,0.237072064,0.2977771,-10.2231245,1356.154928,1494.645967,2496.202849,19.50641855,0.421267475,-0.003669164,0.160922419,(0.62937105+0.0020372644j),0.031509675,0.076834623,0.003812002,1
0.31951517,0.33592165,0.217758132,6.325399,0.16561185,1702.263184,1602.833268,2820.964322,21.67647625,2.353967401,0.012321623,0.272642757,(0.57825065-0.0049869395j),0.1741568,0.115074959,0.006342096,1
0.21763048,0.33243123,0.216349486,0.11544129,-18.53542,789.4212072,898.0662078,1158.063325,20.26692136,0.159117122,-0.024628956,0.168927723,(0.4399372-0.00810543j),0.018837696,0.052088243,0.000144021,1
0.27435818,0.3208894,0.199560748,0.13664047,-14.461725,876.9834293,1108.524563,1457.413152,21.15323266,0.222082858,0.061443673,0.291276674,(0.38907328+0.0075894697j),0.021469843,0.051044839,0.000351123,1
0.2831827,0.2761158,0.189183451,0.020308558,-18.597164,792.8812344,1205.249132,1207.499762,21.40953757,0.073641754,-0.124414719,0.294265396,(0.42628986+0.0015883602j),0.008044706,0.036572757,0.00027017,1
0.28991935,0.3852652,0.227578184,0.21156433,-7.8099775,1952.495511,1865.737617,3779.826564,23.25864622,0.333263395,0.009710513,0.153221768,(0.5887924+0.0004082392j),0.029093731,0.123422621,0.002207077,1
0.18706386,0.3261214,0.213275651,0.36808506,-14.27856,794.9550524,1295.505082,1007.68063,20.75603755,0.240398149,0.030143302,0.140667963,(0.40172789+0.0062688845j),0.031794388,0.045021948,0.000236456,1
0.29305202,0.29869848,0.207917475,0.8113234,-4.343174,1933.689602,1740.491088,3573.962147,22.35336168,0.741228632,0.00283069,0.25653818,(0.5656485+0.0056114118j),0.05698668,0.117571932,0.002467754,1
0.1865941,0.2568304,0.180128093,0.06577393,-19.039774,1079.408764,1388.37864,1764.407016,22.24367303,0.096719633,-0.026086428,0.279612863,(0.3794461-0.0031819472j),0.013062981,0.059338445,0.00069934,1
0.28272757,0.342558,0.216541749,0.4413084,-14.598406,1415.261246,1448.739504,2489.766203,22.62699189,0.493567942,0.020358614,0.255085787,(0.48274893+0.0002699697j),0.043001805,0.087378175,0.001260463,1
0.19900845,0.3091864,0.204854145,0.08215095,-15.077902,1117.850336,1944.507902,1872.739179,19.71705909,0.099736959,-0.011359807,0.16734775,(0.39360133+0.002318659j),0.012561474,0.042287875,0.001118577,1
0.26291373,0.33135876,0.214721097,1.0025582,-6.849248,1314.282125,1371.398438,2398.554019,23.12088538,0.752628364,0.07064633,0.242286266,(0.49689052+0.00060665974j),0.06262078,0.081095094,0.000565573,1
0.22687285,0.33458588,0.21154816,0.13887385,-13.660193,690.2008583,1358.397678,749.1406363,19.79481362,0.157700237,-0.034434269,0.177587425,(0.30288395-0.0005952161j),0.020146258,0.036044824,0.000215454,1
0.28399318,0.37480128,0.225358436,0.021535428,-13.505075,1185.210139,1525.335063,2290.771428,22.01498933,0.082760402,0.024909038,0.283099173,(0.46029606+0.0060673053j),0.007993845,0.057628894,0.000657111,1
0.2783703,0.35260805,0.229411268,0.26354203,-13.270464,1243.344734,1358.536285,2352.273453,22.03152916,0.316293702,0.001960283,0.277604964,(0.53573865-0.0052191084j),0.029717537,0.063704654,0.000579018,1
0.26038757,0.34990418,0.2138849,1.0956869,-5.7619195,1340.642382,1539.044982,2522.515657,20.40254612,0.691376049,0.022121334,0.201813813,(0.57081616-0.0021826779j),0.058815975,0.071745622,0.001888833,1
0.26722404,0.23559523,0.1782545,0.07871297,-9.477052,983.7246423,1404.022662,1852.729787,23.27053712,0.165387048,0.010060106,0.296468901,(0.4339192+0.0062147053j),0.01714997,0.044216832,0.000298917,1
0.26904342,0.33576056,0.210016507,0.45328563,-8.625847,1218.064728,1353.524623,2294.576793,22.9874497,0.449286664,-0.009112942,0.202219663,(0.5499994+0.0036265184j),0.038458448,0.069799673,0.000519518,1
0.22157376,0.3445674,0.215588857,0.397088,-9.778282,1705.563259,1646.06401,3174.931743,25.02519826,0.437920538,0.044855998,0.261860111,(0.5327593+0.00081649807j),0.042316314,0.112857167,0.000739972,1
0.23561576,0.30408388,0.192733033,0.3678756,-9.847874,1180.383445,1332.222069,2154.494397,24.16817922,0.30812454,0.078733079,0.277706278,(0.44711083+0.003949527j),0.031402957,0.06596253,0.000373721,1
0.24485272,0.27025637,0.17831704,0.5194005,-12.857023,852.7957557,997.1589913,1401.015478,22.26210663,0.391620698,0.086122379,0.300657399,(0.36626753+0.0014356563j),0.04188468,0.050776341,0.000146713,1
0.31916392,0.4172399,0.244348812,0.5205274,-9.356499,1016.183869,1152.00464,1823.868966,20.72049453,0.430028971,-0.006516982,0.179046522,(0.59814745+0.0024550601j),0.0406705,0.061123523,0.000490485,1
0.2618308,0.3193415,0.203108727,4.311508,-5.615073,1326.20344,1326.462426,2171.388119,21.23455856,1.543952997,0.081899255,0.197022896,(0.5314434+0.0006703526j),0.13417067,0.093864978,0.000895929,1
0.23403248,0.3062444,0.205032809,0.3566777,-10.435576,1279.434903,1370.555504,2388.986482,22.89576727,0.354519746,0.058796742,0.244698914,(0.5158572-0.0023234487j),0.031625304,0.068450763,0.000616735,1
0.26736128,0.378868,0.222152135,0.5490757,-13.336793,1117.992309,1701.59544,1993.045334,19.39582048,0.283402136,0.053240391,0.121412252,(0.3274041+0.016633682j),0.031722467,0.046357263,0.002855278,1
0.25059986,0.3519507,0.220462599,0.12442667,-12.016724,1396.592429,1525.450514,2652.41433,23.51621549,0.21863929,-0.031219458,0.259986485,(0.46124676-0.0015624976j),0.019731596,0.072620224,0.000701379,1
0.3040647,0.33393207,0.211996439,0.07888244,-15.738795,1128.252612,1375.763705,2165.718974,21.82346661,0.125943699,-0.015633124,0.281684693,(0.38311982+0.0031824855j),0.012359344,0.054395966,0.00060797,1
0.31304452,0.29571342,0.189271086,8.492715,0.1680272,1681.225473,1708.592979,3078.209602,21.08367295,2.506477421,0.093585663,0.264235099,(0.4554329+0.0057615237j),0.18982969,0.096722261,0.005331005,1
0.38139424,0.49092636,0.253757392,2.1015222,-2.0700004,1527.629816,2079.663702,3220.847191,16.87093171,1.172686668,0.007334903,0.226270266,(0.48860312+0.00615138j),0.080538675,0.060105079,0.008238109,1
0.22591871,0.31206056,0.213178381,0.42532006,-5.790731,2192.65029,1911.826157,4066.01166,25.78278395,0.47184448,0.009002763,0.233249947,(0.561772+0.006209002j),0.04476766,0.152405304,0.001766389,1
0.27625698,0.35430393,0.216508242,0.70394087,-7.7999573,1211.169748,1367.061023,2236.921766,22.39761071,0.576938501,0.006951792,0.249600476,(0.5104291-0.00061692164j),0.047889363,0.068440944,0.000670379,1
0.27080354,0.4775252,0.251811715,0.085702874,-13.543141,1633.720073,1735.082827,3161.717051,22.23425102,0.144403784,-0.009741534,0.256081869,(0.52217+0.001586751j),0.012815867,0.108956581,0.001225101,1
0.21903628,0.29244637,0.187424232,0.14034554,-20.072603,811.5604155,1008.517235,1235.76105,20.80045625,0.146002721,0.005807636,0.102040621,(0.3344445+0.00011318775j),0.01675331,0.048334935,0.00027847,1
0.2841501,0.3600212,0.226190222,0.56457824,-11.052116,1533.66823,1464.517761,2837.603207,23.06480484,0.480162855,0.015644037,0.248696059,(0.53899425-0.0072959545j),0.041532643,0.093915404,0.000845663,1
0.30410403,0.347746,0.217315538,4.7595196,-0.049688455,1462.3063,1555.795479,2740.05486,20.43382103,1.819483521,0.038932718,0.154652896,(0.5462133-0.006934108j),0.13835773,0.087670171,0.002799343,1
0.23614872,0.38605198,0.233605445,4.800339,-5.2523656,1176.477463,1504.127893,1903.237004,20.89579842,1.386430676,0.025869819,0.133241144,(0.5502508-0.00019147935j),0.13835451,0.062261493,0.000969531,1
0.32016954,0.3796438,0.227977612,0.57668424,-10.332705,1474.667852,1813.11502,2809.641685,20.70439851,0.525164677,-0.001436659,0.215346526,(0.54740614-0.013142938j),0.03893661,0.074029178,0.01010548,1
0.31158686,0.41283852,0.238127378,4.030493,-2.1578472,2224.870164,2274.309912,4467.431319,17.73419754,1.76561946,0.064854812,0.235895239,(0.5130679+0.004877107j),0.12381208,0.109446428,0.03899646,1
0.2963743,0.34950218,0.224201094,6.2016926,-1.0919979,1513.870637,1640.492674,2766.775682,20.36848255,2.069107033,-0.015318703,0.217063516,(0.4720541+0.0005375156j),0.16085741,0.087200024,0.010478846,1
0.30977893,0.41527918,0.238468459,0.41041374,-10.469818,1525.781034,1588.223137,2733.276254,19.06775071,0.555763861,0.035131868,0.18502476,(0.57100004-0.0018529939j),0.0388996,0.091589554,0.006206912,1
0.21736132,0.27940452,0.189565075,0.085018694,-11.042814,1171.462308,1466.846302,2235.314687,22.69692579,0.15177882,0.039822815,0.286960028,(0.43523186-0.0038521225j),0.016478715,0.060864088,0.000670337,1
0.2667467,0.3670068,0.226241894,0.7797684,-9.229633,1371.062915,1440.805928,2569.570618,22.03816371,0.588252397,-0.019245447,0.222248716,(0.5492183+0.00029713588j),0.04547976,0.079539241,0.001087559,1
0.27934873,0.321283,0.213659981,0.14314362,-8.872372,1285.145712,1659.974389,2476.584818,21.00261777,0.224730851,-0.009480633,0.167840893,(0.51882946+0.005181451j),0.020724367,0.063742417,0.001735132,1
0.2668269,0.3629017,0.224920481,0.07272268,-12.792133,1213.971712,1539.592686,2163.88707,20.73267757,0.17594519,-0.01110898,0.28523424,(0.48904637+0.0025123246j),0.016546119,0.060574442,0.001390579,1
0.2532782,0.3445079,0.222842192,1.132657,-6.4125743,1253.102107,1371.452878,2292.744888,23.35974262,0.780646323,0.009495906,0.190697513,(0.55342776+0.0014376483j),0.066700555,0.071628933,0.000566293,1
0.2457934,0.31929842,0.20722876,0.15695834,-15.604059,1001.73833,1151.327553,1732.223787,21.25928909,0.249741583,0.051641716,0.242625122,(0.45600373+0.017688131j),0.022011451,0.057944597,0.00045607,1
0.21631922,0.29051465,0.200540288,0.5601484,-9.015141,1211.613043,1337.900713,2105.24115,21.52045759,0.435390378,0.020389109,0.16727642,(0.53378457-0.00019580557j),0.043808654,0.070939751,0.001076445,1
0.29436898,0.39390337,0.236358332,0.22987662,-11.0913515,1303.890587,1456.321109,2350.141783,19.46855008,0.358373844,-0.002309224,0.215883218,(0.60053825+0.0018134108j),0.028275082,0.07056627,0.002394935,1
0.22226508,0.34613395,0.222708106,0.40276653,-8.555452,1494.419821,1671.195986,2781.813393,23.31430885,0.369542299,0.047299689,0.230091705,(0.55585444+8.30135e-05j),0.036720064,0.085909933,0.000856334,1
0.2682407,0.39071664,0.225029779,0.23593928,-13.505483,1329.438385,1415.721392,2462.312618,23.59832225,0.212328719,0.025335142,0.254253315,(0.40334564-0.00032549456j),0.021289006,0.078817204,0.000619663,1
0.29441854,0.37957636,0.228121134,0.6822647,-10.752453,1279.275979,1339.297621,2376.987509,22.75463266,0.524826232,0.031643718,0.224947994,(0.45817232+0.006536739j),0.044348188,0.075838801,0.000556401,1
0.2826413,0.35912392,0.234310769,1.2411692,-7.4913683,1551.198031,1651.166213,2840.958923,21.81195922,0.914579869,0.025680591,0.164059704,(0.6208592-0.0018767538j),0.06914732,0.09326625,0.003565688,1
0.23663616,0.3041817,0.19710279,0.21699832,-7.532212,1349.275014,1522.806819,2443.460657,22.76080171,0.296951167,0.052877708,0.270565182,(0.43871754-0.0017282929j),0.029150397,0.079253372,0.000995852,1
0.34680337,0.46373224,0.247186718,2.8220756,-1.2643545,1878.382005,1964.688409,3633.324176,18.90086638,1.797478562,-0.010307608,0.277537583,(0.47849327-0.0073274206j),0.1150993,0.111575853,0.010459972,1
0.29742563,0.43527856,0.247202467,1.0537456,-5.5812864,1184.13255,1304.705302,2139.247956,21.75325961,0.789497561,0.016536145,0.221290234,(0.5656257-0.001894176j),0.06410079,0.068292156,0.000593022,1
0.2572901,0.3140539,0.203169603,0.8639482,-7.0082226,1559.868903,1616.110934,2813.322148,22.17665152,0.64206351,0.047074427,0.208805575,(0.56582534+0.002243966j),0.057376653,0.095172549,0.002206452,1
0.2779581,0.37890399,0.231367049,0.45446578,-5.3814516,1490.275364,1600.115744,2785.294011,22.89972583,0.534902774,-0.00526343,0.222644813,(0.561787-0.00026344106j),0.04385955,0.090045784,0.001093806,1
0.27397904,0.29596075,0.199937928,0.49738204,-10.172377,1369.490089,1465.863005,2655.062264,24.76631319,0.402419911,0.049366802,0.288970396,(0.5065082+0.0013564912j),0.03891216,0.073540519,0.000430354,1
0.2449553,0.3666583,0.228944983,0.27280363,-9.214702,1497.369087,1570.642352,2868.579045,22.75299789,0.329078605,-0.001291333,0.209307864,(0.53777754+0.006451654j),0.029510604,0.086217327,0.000990271,1
0.2547534,0.304975,0.206826384,0.36254963,-8.17791,1516.831118,1629.756432,2974.121717,23.71978155,0.379953007,0.056434852,0.24564069,(0.5123489+0.0058709644j),0.034044877,0.07877793,0.001101965,1
0.23422931,0.25250775,0.1828948,0.23677003,-8.242498,1526.629882,1499.439342,2916.000387,25.67416045,0.285128697,0.066633329,0.248224539,(0.44022498+0.0007417343j),0.029442085,0.108946385,0.00045314,1
