chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,poly_features,tonnetz,tempogram,fourier_tempogramrms,zero_crossing_rate,spectral_flatness,,genre
0.32150337,0.47253156,0.253462824,1.49659,-5.908994,1719.309237,2142.286763,3449.400977,19.83675005,0.874434339,-0.01258416,0.181841715,(0.6743235-0.001536581j),0.07515672,0.068057267,0.006829553,2
0.31504115,0.30395564,0.207907657,4.242935,-2.0666697,1741.739508,1985.599216,3790.310053,24.66679487,1.564155673,-0.051931276,0.18102249,(0.5577032-0.0007160996j),0.13015415,0.075445306,0.003678398,2
0.29725873,0.3487723,0.230566621,4.0192304,-3.2198107,1321.163088,1409.3118,2589.163668,23.52546104,1.46116274,0.006341132,0.132539566,(0.7634575+0.0011699836j),0.12835285,0.06649877,0.001219569,2
0.42148584,0.49467522,0.256364271,9.976064,5.0070295,2807.798623,2778.260075,6022.583195,18.93901159,2.764016106,0.002734563,0.227378752,(0.5613079+2.4841009e-05j),0.21413772,0.128308133,0.0410715,2
0.3590631,0.55810887,0.275448051,1.557157,-2.8798933,2614.438373,2655.955821,5435.743207,19.21501539,0.953083293,0.003928272,0.154881072,(0.8818393-0.00030020808j),0.07825538,0.119282238,0.04622733,2
0.3700266,0.43827778,0.253932485,2.182142,-2.6004014,2068.686362,2370.094777,4098.40306,19.82787972,1.226667199,0.038910852,0.17191647,(0.62556297-0.00044498482j),0.09679351,0.095589079,0.015187017,2
0.35734043,0.42467234,0.249998069,1.8931965,-1.307486,1470.18883,1960.158257,2967.676744,18.75498556,1.097077132,0.011657788,0.163536775,(0.59816164-0.0065037212j),0.088725135,0.063870058,0.007315934,2
0.37347454,0.5461003,0.272499308,2.8732538,-1.541422,2449.980731,2560.526326,5043.390926,18.82245839,1.513518461,0.014665617,0.135986279,(0.7393437+0.00030303458j),0.109032035,0.106305588,0.033808704,2
0.37423664,0.44083658,0.24802113,2.1793766,-2.3230634,2109.288834,1933.745275,3843.818314,20.32294046,1.468035411,-0.010631812,0.161278104,(0.6964552-0.0019486435j),0.10333165,0.115884661,0.013795252,2
0.3449937,0.46787316,0.259228657,5.9293056,-0.30319655,1711.282313,1873.545127,3556.434153,22.34311216,2.090480303,-0.014478771,0.175587694,(0.6275543-0.00563311j),0.15668954,0.082269915,0.003331232,2
0.32218173,0.25648588,0.190491193,2.9935856,-0.9896089,1321.594969,1667.172895,2583.801185,24.18578247,1.101620198,0.030820809,0.155734639,(0.6002938+0.0059182215j),0.104693964,0.052491934,0.001849913,2
0.3537357,0.31690723,0.221254668,5.852654,2.9391503,1622.736351,1963.356614,3526.990454,23.28083757,1.848641239,-0.008874021,0.141347262,(0.6257198+0.00043090555j),0.1526852,0.066050518,0.003072804,2
0.33389664,0.39925522,0.240541063,4.524484,1.4063765,1614.748155,2016.986082,3659.845155,23.42476852,1.277403594,0.008509341,0.101586585,(0.6981566+0.000691278j),0.13147667,0.058258033,0.002370713,2
0.27081817,0.31390423,0.216039815,7.8810835,-0.24934746,1425.010296,1690.948858,2980.125367,25.42089457,1.775580484,0.075589052,0.164713635,(0.57562923+0.0019677118j),0.17632218,0.061722073,0.001411235,2
0.43765524,0.60122544,0.278465441,1.7837241,0.09416764,3760.290664,3052.840652,7441.953272,18.99126352,1.255402108,-0.006336874,0.157295838,(0.78651357+0.0063117505j),0.09637789,0.212367224,0.09342663,2
0.25108805,0.27180827,0.195050351,2.3141153,-8.504611,1537.649194,1716.109737,3055.325041,26.71500767,0.915851822,0.039694591,0.183500614,(0.53580195+0.003005001j),0.092552,0.068127885,0.002045795,2
0.29704547,0.35523707,0.233634579,5.1402893,1.1656839,2308.673365,2618.607096,5190.053453,18.86808344,1.451002248,0.012759652,0.169300267,(0.6400097+0.00032743096j),0.1465864,0.074162381,0.016188497,2
0.36498204,0.52978635,0.268299216,2.0620592,-0.7508018,2952.856255,3036.428127,6570.291541,19.0049104,1.085671243,-0.003254733,0.167884962,(0.6801479-0.0030622075j),0.09264494,0.124783993,0.04536348,2
0.3169028,0.4509601,0.256126295,2.5250335,-2.5135262,2456.633122,2387.478925,4914.691318,20.99044926,1.270563146,-0.012577616,0.141691344,(0.71791613-0.0045522447j),0.10464459,0.123631831,0.022592768,2
0.37221968,0.49960858,0.270134625,4.3413744,0.91721636,1879.40052,2085.515302,4031.413648,22.15041177,1.745636786,0.003896875,0.151129367,(0.7734153+0.007733958j),0.1336391,0.078284739,0.005283171,2
0.3768944,0.35404962,0.229390894,9.300804,4.4992824,2174.033869,2280.888606,4347.882042,20.61299504,2.553439935,0.049303914,0.170366994,(0.6001777+0.00019704625j),0.20436358,0.102564384,0.019753397,2
0.3601007,0.29420304,0.207421924,3.1375415,0.92922133,1729.62776,2247.42619,3358.80498,21.61765275,1.258582704,-0.015843085,0.144242559,(0.5787251-0.0030692222j),0.113700226,0.06650368,0.008063501,2
0.3298978,0.35493264,0.229117831,2.6146643,0.3360223,1269.449968,1700.875238,2496.502615,19.84277046,1.104273556,0.025907472,0.131991055,(0.6704768+0.002830832j),0.100564815,0.054804189,0.004044494,2
0.26339746,0.25250956,0.186975965,1.7928873,-3.3543491,1511.651094,1865.562603,3236.808476,25.03736793,0.807737216,0.026391461,0.194169565,(0.51494473-0.0019863877j),0.08256957,0.06007521,0.001070685,2
0.3876135,0.46018958,0.261726419,5.5292034,2.2017195,2049.045781,2187.822669,4434.182803,22.62429557,1.967837538,0.013453632,0.136562889,(0.7564604-0.0017044342j),0.15327343,0.089361133,0.006540321,2
0.3110642,0.42820957,0.246202814,3.6160607,-2.286271,1939.764242,2482.512913,4127.87174,20.30688126,1.312957567,-0.009901996,0.174849243,(0.75045145+0.0012242442j),0.11693265,0.063963711,0.011559299,2
0.3794479,0.45456645,0.25616304,2.5656633,-2.3297658,1958.67739,2146.416728,4207.726116,18.7484371,1.47238306,-0.005302061,0.171526738,(0.6419407-0.0011220388j),0.104801044,0.094236393,0.016908374,2
0.366814,0.34382915,0.233133957,10.330908,3.4408092,1474.633908,1745.516499,3107.717506,23.5663175,2.440601587,0.074445796,0.157092364,(0.6611925-0.00031616932j),0.20677914,0.06299961,0.001824491,2
0.38083848,0.46475834,0.258554561,11.293731,3.137506,2157.477061,2160.389367,4478.648118,22.50475035,3.095568835,-0.031872903,0.155239699,(0.6730563+0.0019788488j),0.2208107,0.108245873,0.007586319,2
0.35114378,0.36221954,0.23592329,2.9144933,0.63753617,1780.151918,2036.286519,3874.702556,22.51992499,1.337257278,0.04674978,0.112370269,(0.6129661+0.0010414349j),0.10942717,0.078945222,0.005412668,2
0.39182752,0.4455605,0.247329057,3.025877,-3.1705832,2011.642324,2140.35681,3907.593566,19.42504543,1.721501423,0.013212245,0.187188986,(0.6704073+0.002975703j),0.116644435,0.097350366,0.01698538,2
0.34207803,0.20587103,0.169849542,5.0330944,2.6031506,1373.672818,1930.766586,3070.388291,24.42168173,1.323989584,0.065296243,0.115399091,(0.54411757+0.0055986997j),0.14103147,0.042916259,0.001733996,2
0.34551412,0.4665093,0.261999415,4.670052,0.25943163,2777.382855,2647.709969,5622.414262,18.85079667,2.013401597,0.003148012,0.154334157,(0.6792926-0.011120378j),0.14664021,0.132970729,0.051900517,2
0.35225,0.32800856,0.209861029,2.2489164,-0.7159924,1327.683501,1632.813288,2755.767043,24.37186229,0.927533369,0.025429909,0.196281715,(0.55527204+0.006308793j),0.08719072,0.061073675,0.000833125,2
0.3185363,0.28595906,0.202728219,4.289782,1.0593491,1436.075049,1729.670846,2924.277264,23.6931875,1.572032257,-0.019949574,0.170667929,(0.5912874+0.0010848292j),0.13105828,0.059544633,0.002459219,2
0.31286237,0.307709,0.206439585,2.7144911,0.025919275,1654.202272,2105.383707,3907.510298,24.00549956,1.063692605,-0.022919413,0.150514032,(0.5072562-0.00039833636j),0.104326904,0.060184724,0.002282911,2
0.39051792,0.4705252,0.267087882,4.0499697,1.3887845,2166.471557,2277.393315,4793.619093,21.81976663,1.798502004,0.011803396,0.154512534,(0.71433693-0.006103928j),0.13015126,0.102335518,0.008688375,2
0.28283173,0.26892504,0.195135103,3.7292566,-5.792645,894.1632061,1195.504133,1638.879933,24.27199152,1.001589046,-0.005144933,0.143360347,(0.56540114-0.0008941939j),0.110570244,0.03866825,0.000302947,2
0.38603014,0.5276697,0.275093043,6.5111275,1.9995271,2253.352183,2261.535684,4799.422899,21.85293673,2.350086852,0.032667911,0.158204996,(0.68576+0.00209523j),0.16658892,0.106063147,0.010732292,2
0.37186286,0.44876522,0.247715973,7.3673377,3.8487525,2187.086711,2242.076727,4840.857245,23.39482182,2.447657144,0.02939638,0.17649277,(0.647959-0.00028778007j),0.1797411,0.113718551,0.005844812,2
0.2747034,0.28634694,0.201490921,2.0540998,-5.2343364,1552.852535,1848.580396,3167.121169,25.23525351,0.870940838,0.025539675,0.156854586,(0.5352257+0.0001753595j),0.09036241,0.059279156,0.00195269,2
0.3481648,0.38429132,0.237331264,6.667053,2.9411302,1796.777146,2148.86603,4165.250915,23.11724425,2.037994443,-0.000188331,0.110686025,(0.63031054-0.0008529011j),0.1638968,0.073287126,0.004506267,2
0.32248875,0.3812219,0.233252308,1.6115421,-7.0440273,1425.916477,1648.386102,2880.736228,19.59831058,0.914803222,-0.007471236,0.145802115,(0.87532264+0.00039108106j),0.07984657,0.060195297,0.003878333,2
0.2926157,0.32521835,0.211536768,3.9182143,-8.010155,1261.472571,1396.474255,2422.218893,24.73578771,1.388689921,0.008127376,0.181878256,(0.5015757-0.00037198994j),0.118415296,0.060517797,0.001077433,2
0.3310411,0.24472903,0.184504846,1.0978099,-3.2881026,1823.068794,2205.691583,4015.492734,23.32909535,0.597328333,0.017771751,0.161127997,(0.58300734+0.009614098j),0.060524624,0.067586357,0.009251102,2
0.4140325,0.4013975,0.245382829,11.186917,6.819819,2938.155358,2839.657689,6279.551665,18.46544027,2.999775351,-0.003016245,0.234210915,(0.53798497+0.001327225j),0.23051648,0.126988245,0.044164453,2
0.40308014,0.56320995,0.273339242,2.0454714,-0.32362413,2530.38888,2491.239786,5070.036808,18.30296766,1.384344412,0.008888031,0.128820876,(0.64499587+0.0014777955j),0.09503626,0.134285274,0.04562013,2
0.2965644,0.34973606,0.231570018,4.162228,-2.5092847,1667.439236,2052.623694,3439.542001,19.31936121,1.415080992,0.06373968,0.164753523,(0.69174093-0.0014370729j),0.12696382,0.064053588,0.011789632,2
0.3133992,0.3347827,0.222100893,2.438836,-0.94137424,2053.229089,2187.759412,4094.556061,20.95211424,1.237138809,0.072244269,0.14999723,(0.5573763+0.00013318475j),0.100855306,0.095325113,0.015333529,2
0.391628,0.48733133,0.267161792,3.2007048,-0.84110135,2387.91672,2716.60124,5391.769176,19.4105012,1.485680949,0.018664638,0.145564587,(0.6689935-0.003549191j),0.11770958,0.087044346,0.026907036,2
0.3192199,0.26411152,0.189183361,4.659422,1.0641949,1468.419061,1960.566965,3212.427494,25.05610424,1.417064118,-0.008454211,0.169582056,(0.5138205+0.0031443113j),0.13624372,0.054925032,0.001402834,2
0.2843276,0.2540098,0.1883843,5.4120636,1.3266351,1535.279534,2011.762448,3509.912109,24.85106802,1.426091702,0.025883415,0.123760294,(0.6470859-0.0066854935j),0.14549367,0.052534984,0.001863721,2
0.4296525,0.47357285,0.260972938,11.6735735,7.3437133,3191.197463,2948.00183,6926.704746,18.09949374,3.353898431,0.016369666,0.267970821,(0.5170991-0.003184942j),0.23655425,0.156872785,0.06695512,2
0.27035382,0.3326579,0.221373624,2.306092,-6.056396,1738.888674,1907.255937,3424.861786,21.42244292,0.974484538,0.074323984,0.111317855,(0.705121+0.0036804252j),0.09658228,0.082417948,0.006644527,2
0.34472176,0.30541438,0.200014476,0.16377364,-12.094488,1827.591866,2050.071064,3647.221668,22.16342267,0.242516997,-0.099246888,0.129266038,(0.6002155+0.0022126127j),0.022781625,0.084866529,0.008381314,2
0.32850364,0.3086248,0.205305112,3.1649325,-2.9316733,1591.292872,1806.873242,3162.882808,25.22177377,1.310196636,0.092210314,0.187107194,(0.5635121+0.0050053885j),0.10862677,0.073959693,0.002714304,2
0.32886878,0.3330532,0.224492969,7.993961,1.1297573,1557.683895,1762.184371,3220.920869,24.25788895,1.896683772,0.020489638,0.127963511,(0.6192786+0.0037976862j),0.17533699,0.067366952,0.002603001,2
0.37844098,0.4880356,0.264321275,6.792393,2.1553257,2102.328189,2152.765294,4418.120332,22.25743782,2.320953893,0.022784149,0.138330546,(0.6752165+0.0020703885j),0.16788699,0.101047784,0.009021203,2
0.3978547,0.34953335,0.237278864,2.8800817,2.0014002,2634.080774,2898.541576,5807.827964,18.54925709,1.355433997,0.044498394,0.153834028,(0.6682337+0.0069253044j),0.11330078,0.095860221,0.03515786,2
0.4215384,0.32108834,0.217274793,13.002896,6.4934444,2898.717713,2878.981441,6399.852968,19.4810218,2.764646478,-0.030337591,0.207663207,(0.5075623+0.001617291j),0.24419904,0.112935825,0.033462476,2
0.37394622,0.35771877,0.225017607,1.3108907,-3.1098666,2068.588278,2437.514586,4232.86484,18.78711008,0.900167176,-0.033727742,0.165781386,(0.56859684+0.0009613052j),0.072096035,0.084964336,0.020526249,2
0.36808905,0.49475873,0.260081828,1.4914726,-1.29772,2811.739872,2841.675897,6061.172011,18.68979727,1.059858976,-0.002339399,0.168727032,(0.69242704+0.0015755882j),0.08004846,0.129522172,0.04332482,2
0.22143982,0.2573211,0.180590641,2.0125117,-4.8051424,1240.558751,1996.831515,2412.726297,22.09335661,0.615968919,0.036513184,0.135735745,(0.49415997-0.00073494687j),0.07959754,0.042834312,0.002380722,2
0.36529317,0.29493085,0.214278188,2.5741532,-0.8029428,2407.100635,2531.194315,5210.019282,20.0040608,1.123044488,-0.020303149,0.156617587,(0.76563483-0.0040407986j),0.105212316,0.086804549,0.021659845,2
0.3704802,0.5553596,0.275731478,6.6779256,3.14949,2335.073289,2212.575875,4839.275146,21.70625829,2.564667457,0.025574208,0.156841871,(0.6201438+0.009942327j),0.1765343,0.121209306,0.013432213,2
0.31035978,0.40180475,0.233276649,1.8686875,-4.667871,1783.961052,1839.918928,3555.851275,21.63104346,1.08701146,0.056565754,0.177391629,(0.6554324+0.00052930275j),0.09065407,0.094100067,0.005034971,2
0.33736125,0.44625205,0.251218732,4.074424,-1.0689871,1512.99856,1558.113962,2922.345438,23.24245304,1.842742635,0.050469107,0.185254205,(0.62534875+0.0011763079j),0.1314977,0.087821896,0.001537114,2
0.32880688,0.24642222,0.185710271,1.2203964,-1.2324243,1115.454265,1662.618258,2347.310658,23.64792777,0.629223765,0.017573911,0.162018164,(0.5400953+0.0013670546j),0.06952578,0.035462889,0.000810044,2
0.35502496,0.3336818,0.217292964,2.031954,-5.557595,1534.025677,1697.071182,3117.751346,23.59764107,1.054850606,0.082782772,0.179646966,(0.55636245+0.006360002j),0.08233686,0.07112819,0.002274664,2
0.31033093,0.32605526,0.201378752,3.3747375,-4.8378825,963.4905602,1235.415857,1754.423137,23.59992676,1.192004222,0.099233229,0.150121071,(0.58057326+0.01040235j),0.11534119,0.045760601,0.000494104,2
0.36740872,0.48749828,0.271220326,1.9637424,-0.90771455,2859.975602,2919.664066,6246.194352,18.7397239,1.127532329,0.031761408,0.162178027,(0.6547855+0.0007987337j),0.09092727,0.121149262,0.038487777,2
0.31565198,0.32091367,0.216320989,2.1703298,-6.4121075,1138.713247,1462.185504,2117.72308,20.39043722,0.80485028,0.053487807,0.152247928,(0.5843884+0.0059932573j),0.08208913,0.050944766,0.001373488,2
0.32574505,0.36596966,0.230727912,10.640683,4.847308,1754.279131,1861.89171,3505.040909,24.14359411,2.851781758,0.07061817,0.165705048,(0.5808587+0.0072285016j),0.21812946,0.097413053,0.003312248,2
0.30992863,0.39160174,0.236175139,3.5654845,-2.0281723,1214.048919,1555.339938,2273.976195,19.33991781,1.384930227,-0.030000165,0.181998192,(0.6350702-0.0015407754j),0.11710813,0.054210548,0.002746967,2
0.37636063,0.2631862,0.192607685,0.6496438,-4.6696634,1144.717919,1443.970038,2223.115869,21.73561381,0.485091204,-0.010485415,0.182253015,(0.49471045+0.0024283566j),0.04335498,0.049895697,0.001074014,2
0.32116997,0.2829163,0.198321483,1.0025666,-6.6113005,857.6385823,1238.029736,1443.765464,22.65486992,0.541660522,-0.045806183,0.129328444,(0.60061353-0.009987738j),0.05543573,0.035363949,0.000656425,2
0.2915408,0.34915936,0.216755206,1.4896339,-5.172613,1861.290435,2127.160591,3769.084943,19.60231452,0.832104565,0.062878721,0.161185358,(0.64957803+0.00096379186j),0.07470065,0.076540069,0.012420879,2
0.382781,0.38138115,0.239581816,9.447693,6.182694,2966.086095,2848.106749,6349.153274,18.68456551,2.671610802,0.013903489,0.229602289,(0.5388017-7.33953e-05j),0.20949757,0.124161003,0.043536145,2
0.41606057,0.5029404,0.261801483,8.813301,6.1286902,2926.293311,2736.79638,6177.129007,18.48267772,2.647476794,0.017299512,0.206096545,(0.59616834+0.002681417j),0.20392562,0.136372494,0.04768804,2
0.34934035,0.3625578,0.234132053,1.9915017,-3.415599,1130.954293,1458.516755,2216.837433,22.79830353,0.870720552,-0.020422524,0.156325,(0.6461221+0.0007014456j),0.08347784,0.050235946,0.001019379,2
0.37587437,0.5279569,0.273640043,2.4320903,-0.977383,2321.871533,2545.325,4580.418732,19.67976158,1.317179495,0.016655868,0.163164206,(0.63835317+0.0017888135j),0.099977106,0.104365302,0.02615164,2
0.3733612,0.5148632,0.269231112,4.1065693,0.7754072,2271.80757,2297.417361,4957.774378,21.6112403,1.881766355,0.02489091,0.158620467,(0.6359065-0.00020596148j),0.13358529,0.108308183,0.009973374,2
0.28920203,0.4032454,0.231189142,3.1892114,-4.429802,1044.046212,1392.75963,1946.440022,20.31055942,1.149205225,0.014425746,0.170094105,(0.6190759-0.00020966718j),0.10986439,0.045649199,0.001135279,2
0.35343498,0.28093615,0.195520815,2.1766684,-2.911727,1563.328275,1779.124742,3233.777507,24.32797756,1.012710331,-0.003285221,0.158606644,(0.562469+0.0086651435j),0.08950489,0.064738239,0.002950308,2
