chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,poly_features,tonnetz,tempogram,fourier_tempogramrms,zero_crossing_rate,spectral_flatness,,genre
0.35919258,0.48281035,0.2565875,6.6102624,1.3384994,1282.165909,1729.518368,2675.787764,22.54886042,1.775067991,0.01350398,0.148385576,(0.54218066+0.005604412j),0.15709715,0.047179751,0.00190127,9
0.34373143,0.4883411,0.263884833,2.136761,-4.9068136,2335.562667,2098.904013,4500.098053,21.18817866,0.960555835,-0.01152945,0.134884384,(0.9223224-0.00058499066j),0.082304835,0.114160005,0.011204038,9
0.3445343,0.41767785,0.239021452,7.7508807,-0.9950926,1676.118757,1653.832825,3255.085885,22.66577407,2.309712581,-0.010385231,0.173913379,(0.5859827-0.004748069j),0.18009198,0.087305292,0.002185332,9
0.40252918,0.35415897,0.239806082,1.3040842,-0.77230555,2669.225602,2440.309176,5445.858736,17.89179677,1.121532059,-0.037027046,0.214393045,(0.6164899+0.001701833j),0.07920479,0.133422096,0.040236197,9
0.319577,0.45220426,0.259503057,0.99447834,-5.1247187,2947.094507,3203.424257,6984.035469,18.92918479,0.607668888,-0.038734219,0.123467172,(0.6662161-0.0041820016j),0.060483284,0.108521546,0.030994678,9
0.44259033,0.48231202,0.26475128,4.6107607,2.0671852,2559.136374,2730.992874,5446.934477,18.70434704,2.144847281,0.017415435,0.206984266,(0.5193756+0.0016694971j),0.14438318,0.122759495,0.03842798,9
0.31169412,0.30767208,0.20911915,4.9991894,2.7110565,1651.421086,2103.471128,3455.02992,20.25550936,1.706233584,0.080190051,0.150869398,(0.6238287-0.00030452776j),0.14435631,0.068902036,0.007303599,9
0.46152657,0.5858598,0.274814413,7.0482154,4.4420795,2459.499423,2221.392843,5024.264179,20.21048116,3.240632105,0.016110245,0.258114641,(0.53022915-0.0008311728j),0.18455268,0.142833406,0.014398764,9
0.3114906,0.40376535,0.232436498,0.5043252,-6.454632,2568.419537,2345.007775,5364.440493,23.32982908,0.602472063,0.043746239,0.179994803,(0.63113606-0.0025025138j),0.047016956,0.137633758,0.009971319,9
0.43586746,0.5143956,0.266313505,2.8428261,-1.2590928,2321.189479,2118.855222,4701.48263,20.11613794,1.823862602,0.002041605,0.169872875,(0.5672712+0.0034142882j),0.11226459,0.128190633,0.011392946,9
0.36539575,0.427466,0.240326403,8.650942,2.7210157,1529.474961,1845.614892,3271.922752,22.38360798,2.09885338,0.018931621,0.15815689,(0.54090625-0.0013073137j),0.18046966,0.054959774,0.002923248,9
0.44442815,0.56383544,0.266644664,3.2685652,1.0793089,2794.815529,2732.148131,5878.322975,17.17959937,1.757488204,0.018307724,0.126992576,(0.68729377-0.008171972j),0.11899859,0.137655283,0.06590057,9
0.34322685,0.40247384,0.238079801,3.746533,1.032757,1537.59068,2037.446526,3416.751446,22.55280434,1.284154275,-0.00483706,0.140696588,(0.6900017-0.0017149757j),0.12341582,0.054330258,0.002355918,9
0.4115391,0.53672004,0.269404524,10.814786,4.750198,2794.957194,2633.944002,5862.414551,17.36138445,3.006314901,-0.012395679,0.20205037,(0.6025567+0.0024703967j),0.21938664,0.140550171,0.04875651,9
0.40878034,0.47237498,0.25513616,15.048621,5.138096,1717.131977,1842.451813,3362.185676,21.98572204,4.100638405,0.009903127,0.263846626,(0.4855546+0.0011163626j),0.26094314,0.084950741,0.004039702,9
0.41837257,0.47104448,0.251581079,7.1986976,3.5591834,2445.028013,2434.018848,5173.47279,17.41309225,2.513711376,0.022598525,0.163574668,(0.63275087+0.0026154122j),0.1801641,0.111501459,0.03681036,9
0.43164667,0.5106806,0.263071773,5.469687,0.9502438,1712.391316,2249.696605,3618.660614,16.68222615,2.015185911,0.037864103,0.140764436,(0.78368115+0.0030213352j),0.14718482,0.066578074,0.014772747,9
0.39868736,0.39225596,0.234605159,1.3797472,-1.7611531,2006.843354,2068.942009,4149.338328,22.67109958,1.154930813,-0.001224107,0.19427799,(0.539703+0.0055788546j),0.0764582,0.09766418,0.00646795,9
0.41608867,0.46919465,0.265249943,4.6786604,1.5805546,3009.958707,2778.049758,6131.200719,18.83406488,1.945747278,0.018090432,0.159858131,(0.7215003+0.0023175261j),0.14293496,0.144751788,0.061031032,9
0.36913407,0.5694871,0.274673284,3.9500813,-2.1473982,2639.202418,2512.677673,5302.980102,17.74684347,1.756182911,0.019040679,0.132972805,(0.79009545-0.0017519115j),0.12621744,0.132445439,0.04693322,9
0.36123377,0.33828723,0.212708685,2.2468877,-5.355753,1560.999792,1568.308311,3242.912048,20.55260908,1.255616204,0.048680582,0.17376142,(0.5068837+0.00020575394j),0.0969948,0.078954663,0.001833276,9
0.29983792,0.46520767,0.258519317,1.8891377,-1.1820471,2071.377318,2738.959855,4685.844829,18.44616538,0.886988684,0.038066054,0.106455703,(0.70461047-0.0012414837j),0.08835335,0.069054978,0.015453819,9
0.48832682,0.5446735,0.266682179,6.257517,5.5484486,3303.16231,2913.586172,6717.201945,15.73384719,2.709558532,0.012757847,0.128741962,(0.5830139-0.0002285555j),0.17575036,0.177533474,0.113055825,9
0.37433663,0.43289855,0.260346856,2.7523837,-2.4416897,2181.215081,2181.01868,4689.616886,21.32333844,1.528167027,0.02513839,0.142671112,(0.7303412-0.005381661j),0.10710582,0.106369786,0.006927328,9
0.36248457,0.38106877,0.24085891,1.8902396,-2.2383301,1398.699344,1818.45028,3015.631004,22.49689674,0.901398049,0.056685121,0.185659573,(0.5733904+0.0043804445j),0.083859935,0.048724276,0.001715194,9
0.41662455,0.5413486,0.270991655,2.172932,-2.8160357,2471.353263,2102.155349,4687.127162,22.18872484,1.895801106,-0.002207657,0.188638035,(0.5626262+0.00065283675j),0.10691298,0.150938572,0.01462978,9
0.36145917,0.4365848,0.245666938,3.2312622,0.012399984,2429.031041,2502.187148,5035.530391,18.9451387,1.716932493,0.024582491,0.166462642,(0.63032925+0.0010948057j),0.120680004,0.118184455,0.034289278,9
0.43214202,0.5052697,0.260869531,1.398548,-2.6642668,2077.526598,1927.293153,4031.405321,22.31399526,1.316174546,0.017157018,0.211268292,(0.5255518-0.0026601246j),0.08165098,0.121822584,0.007545332,9
0.45531726,0.52404225,0.27438077,4.0594673,2.1864538,2187.977477,2350.874065,4993.946162,20.6287361,1.720936349,-0.012037116,0.12428663,(0.7699081-0.006141833j),0.12874575,0.106237614,0.008974426,9
0.36874136,0.43594378,0.247446441,6.182386,3.989548,3031.033547,3055.515508,6732.67321,16.91972513,1.904234237,-0.031354575,0.140612419,(0.695625+0.0021961303j),0.1617598,0.120858106,0.06320989,9
0.30106404,0.30891204,0.212043541,1.7343426,-1.0460993,2438.007049,2790.267286,5499.143752,19.31997242,1.012503418,0.059525883,0.24764464,(0.60533625+0.002736895j),0.087493114,0.098954935,0.024295831,9
0.45720562,0.36731723,0.240460445,3.6556983,4.469092,1867.082394,2422.014649,4270.518802,16.73802409,1.427703405,0.023760571,0.138248524,(0.6911928+0.0031328844j),0.12415814,0.056980496,0.014863707,9
0.38326526,0.45681018,0.255368288,4.945711,2.6631582,2263.155432,2150.13439,4602.926176,20.94291332,2.344218978,0.010388789,0.197721781,(0.55361015+0.0035928912j),0.15271959,0.122906017,0.009444554,9
0.409181,0.5345417,0.269493034,6.921508,4.857758,3361.723252,2933.069563,6920.301851,16.65122838,2.960804571,0.041001391,0.184804068,(0.55203366-0.0015857577j),0.19022751,0.187547582,0.11742343,9
0.35840133,0.24636778,0.192171342,0.68476343,-3.197736,1609.795082,1797.213044,3246.90893,24.27914079,0.655705106,0.042336898,0.176311736,(0.5056917+0.0016734103j),0.05445403,0.076304802,0.002590827,9
0.37279788,0.38924894,0.239708845,10.59975,3.8261845,1345.693061,1841.674809,2938.990787,21.53580897,2.127660663,0.034398432,0.118181194,(0.57909524-0.0052227867j),0.20873918,0.041079445,0.001864006,9
0.3982412,0.5253912,0.267446968,6.002488,0.77643204,1857.948868,2182.337252,4191.638665,22.06726466,1.85573442,0.011053142,0.132162959,(0.68644065-0.004542147j),0.15351397,0.071708237,0.004462183,9
0.39628518,0.39660233,0.22729064,2.7098093,0.49594152,2077.942607,2333.872696,4495.809731,17.82189203,1.341375978,-0.046218258,0.1724793,(0.583083+0.0059848563j),0.10101725,0.091333518,0.032413986,9
0.35206276,0.36082655,0.226646135,1.4549348,-1.724619,2008.149458,2106.541053,4253.557033,22.98361554,1.082865908,0.018194421,0.16132657,(0.58429885-0.0027800794j),0.0794858,0.089227451,0.006551502,9
0.4613593,0.48148593,0.266338075,4.244347,1.1652758,2997.724318,2691.21898,5962.032677,17.45813571,1.965295872,0.014545026,0.175269603,(0.5916365-0.006370633j),0.13896891,0.156223188,0.062348697,9
0.39795968,0.46986836,0.26072772,5.046465,0.6472848,2188.14306,2120.361767,4432.58405,20.21285424,2.478829576,0.003184053,0.201039284,(0.6106679+0.003305765j),0.15254956,0.117533035,0.010476192,9
0.40859434,0.53898805,0.274527584,3.8262165,1.6459557,2301.799132,2355.23984,5092.402695,20.77596525,1.682061762,0.013467205,0.125958206,(0.83414894-0.0011604266j),0.12693483,0.11151732,0.009296047,9
0.41503528,0.53418696,0.267471381,4.440068,1.2500256,2510.23099,2115.318541,4735.364534,20.74774874,2.512193182,0.010618599,0.248284811,(0.5213191-0.0024536913j),0.14919934,0.157828134,0.01243275,9
0.3466608,0.3951178,0.232986476,1.0071871,-6.4673233,2632.220428,2550.096822,5309.85807,20.06288819,0.797194811,0.049857149,0.199612358,(0.5936483+0.00087058265j),0.065483786,0.132403144,0.039145056,9
0.3217204,0.27945295,0.2010237,0.98350906,-6.488459,2255.709364,2057.933232,4508.474852,24.35708796,0.814268386,0.036347265,0.17023411,(0.5706563-0.007873631j),0.06300616,0.120977061,0.00619917,9
0.3767348,0.422132,0.244256061,9.825065,1.8776131,1542.131821,1591.734165,2869.736475,21.9351294,3.010226579,0.035342403,0.179553385,(0.52191025+0.000787019j),0.20384015,0.077021175,0.002414732,9
0.39291555,0.5282034,0.26982302,5.6545196,0.33220947,2158.206042,2060.799798,4245.912995,20.63910814,2.570427902,-0.029432144,0.218358177,(0.5936142-0.002914818j),0.16151904,0.121568436,0.007662935,9
0.48029304,0.532378,0.270576101,4.620093,3.314031,2209.043076,2142.705184,4593.583463,19.37918759,2.229669846,0.017343759,0.175314416,(0.60285056-0.0032072095j),0.14072615,0.115780057,0.011281719,9
0.3944814,0.5606319,0.257151315,5.8082476,3.7844784,1721.08846,2312.31459,3811.160455,17.25994484,1.447243321,-0.028535477,0.109305183,(0.7215183+0.013122148j),0.14130212,0.05330347,0.012283884,9
0.38318464,0.5213484,0.264420453,10.794349,4.5789394,2344.55764,2374.870288,4728.699625,18.17631847,3.081683554,0.021068943,0.179584644,(0.57632154-0.0017584614j),0.2219422,0.115897096,0.027105331,9
0.38757712,0.43624088,0.239662177,4.812287,-0.27187163,1996.327664,2097.080528,4227.935352,21.34156682,1.758652543,-0.004207328,0.17521574,(0.53032076-0.0063729086j),0.12912735,0.090220251,0.006142711,9
0.34344858,0.41363326,0.249567041,2.4728997,-1.3174212,1939.720838,1881.515156,3748.509326,23.08336178,1.517866559,-0.058612158,0.220539321,(0.5216226+0.0011211672j),0.105779245,0.098320887,0.004793349,9
0.42791328,0.40133116,0.246766746,9.519511,5.764732,2850.226846,2621.669424,5897.606075,17.82383005,3.280491025,0.024992889,0.201424345,(0.62592983-0.01071844j),0.2163954,0.147047489,0.05655747,9
0.36004204,0.4493692,0.254750438,3.0147302,0.52119416,2148.410463,2107.165355,4479.264304,21.97606865,1.788448072,0.041585269,0.151350095,(0.65784854-0.005875251j),0.1167238,0.109105747,0.008466891,9
0.36797142,0.41432804,0.240238966,0.6922511,-6.855333,2511.6039,2244.999644,5129.515412,23.80925504,0.703304448,0.017099786,0.149465991,(0.7608317-0.000907532j),0.0541379,0.139118994,0.006718009,9
0.4428023,0.49613568,0.264256062,4.2311697,2.0102627,2046.712417,2069.984572,4095.247188,18.42266051,1.889733516,-0.027260985,0.154782828,(0.6554656+0.004187993j),0.13885586,0.1019711,0.017819183,9
0.4543407,0.5496281,0.263615252,6.2065477,4.669505,2025.156662,2215.378603,4571.101001,19.97564174,2.313989343,-0.01108712,0.13413481,(0.77449083+0.0007403234j),0.16104256,0.090803697,0.007046249,9
0.37994888,0.4568469,0.244216538,6.216573,3.5363393,1421.44598,1902.678467,3042.493384,20.73163002,1.551675302,0.005854858,0.107822872,(0.73228264+0.0020831677j),0.15129948,0.043098656,0.003160138,9
0.41888452,0.51365817,0.267103129,5.621105,2.5860317,2312.160285,2061.011695,4528.65078,21.23145668,2.762146309,0.001941159,0.211962497,(0.55950326-0.00017871134j),0.16609615,0.140547585,0.010039086,9
0.40343487,0.46662652,0.263102375,6.589732,3.8936663,1933.348573,2211.314489,4359.699237,21.00240767,2.100047048,0.02210463,0.121926783,(0.7257268-0.009897424j),0.16546506,0.081701575,0.006067268,9
